"","room_id","host_id","room_type","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","minstay","latitude","longitude","last_modified"
"61",5602287,29044194,"Entire home/apt",NA,"GRADUATE_HOSPITAL",0,0,6,3,1200,NA,39.939369,-75.168009,"2017-04-07 18:24:22.686618"
"62",6347018,5304627,"Entire home/apt",NA,"GRADUATE_HOSPITAL",0,0,3,3,110,NA,39.939234,-75.169934,"2017-04-07 17:35:09.821838"
"63",8266499,42219207,"Entire home/apt",NA,"RITTENHOUSE",0,0,3,1,950,NA,39.953296,-75.176546,"2017-04-07 18:10:51.090130"
"64",13376955,42692689,"Private room",NA,"ALLEGHENY_WEST",2,0,2,1,60,NA,40.003074,-75.169671,"2017-04-07 17:09:09.632027"
"65",5364470,27809589,"Entire home/apt",NA,"HAWTHORNE",0,0,8,4,1000,NA,39.941508,-75.165296,"2017-04-07 18:15:39.314755"
"66",9028902,14204224,"Private room",NA,"HARTRANFT",13,4.5,9,3,100,NA,39.989797,-75.154158,"2017-04-07 17:18:41.199374"
"67",7716606,39974384,"Entire home/apt",NA,"MANAYUNK",0,0,8,4,1400,NA,40.027521,-75.221569,"2017-04-07 18:23:52.578047"
"68",8541572,40236159,"Entire home/apt",NA,"RITTENHOUSE",0,0,2,1,450,NA,39.946694,-75.173735,"2017-04-07 17:50:32.224794"
"69",7575536,39718716,"Entire home/apt",NA,"MANAYUNK",0,0,7,4,400,NA,40.026128,-75.22169,"2017-04-07 17:51:14.374291"
"70",7381916,38669848,"Private room",NA,"GRADUATE_HOSPITAL",0,0,4,1,330,NA,39.943513,-75.175314,"2017-04-07 17:20:31.739688"
"71",7222154,37808293,"Entire home/apt",NA,"SOCIETY_HILL",0,0,12,6,5000,NA,39.942464,-75.144364,"2017-04-07 18:34:43.118980"
"72",7511522,39351007,"Entire home/apt",NA,"NORTHERN_LIBERTIES",1,0,4,2,500,NA,39.962775,-75.14579,"2017-04-07 17:52:28.520131"
"73",12254271,36713780,"Entire home/apt",NA,"CENTER_CITY",1,0,5,2,400,NA,39.956554,-75.158509,"2017-04-07 17:54:14.412328"
"74",7678118,34865037,"Entire home/apt",NA,"WASHINGTON_SQUARE",0,0,3,1,800,NA,39.947601,-75.157803,"2017-04-07 18:10:58.315088"
"75",15081449,20694085,"Private room",NA,"CHESTNUT_HILL",10,4.5,2,1,40,NA,40.06982,-75.19591,"2017-04-07 17:04:55.511089"
